,color,weight,movability,material,shape,size,name,picking,powering,disassembly
23760,12,2,1,1,3,1,11,2,1,1
23761,2,3,1,2,3,3,14,2,1,3
23762,2,1,1,2,6,1,10,1,1,1
23763,2,1,1,2,2,1,15,2,1,1
23764,2,1,1,2,6,1,17,1,1,1
23765,7,1,1,2,2,1,15,2,1,1
23766,5,1,1,3,2,2,20,1,1,1
23767,5,1,1,3,3,1,8,1,1,1
23768,2,1,1,2,6,1,10,1,1,1
23769,5,2,1,3,4,2,3,1,1,1
23770,5,2,1,3,4,2,3,1,1,1
23771,8,3,2,2,2,3,9,2,1,2
23772,9,2,1,1,1,2,13,1,1,1
23773,3,1,1,6,1,2,1,1,1,1
23774,10,2,1,4,4,2,3,1,1,1
23775,8,2,1,1,3,2,11,2,1,1
23776,3,3,2,4,3,3,2,3,2,3
23777,4,2,1,1,3,1,11,2,1,1
23778,8,2,1,1,3,2,11,2,1,1
23779,5,1,1,3,3,2,8,1,1,1
23780,9,2,1,1,1,2,13,1,1,1
23781,5,1,1,3,2,2,20,1,1,1
23782,6,1,1,2,3,2,16,1,1,1
23783,9,1,1,4,2,2,6,1,1,1
23784,2,1,1,2,6,1,17,1,1,1
23785,2,1,1,2,6,1,17,1,1,1
23786,9,2,1,1,1,2,13,1,1,1
23787,10,3,2,4,2,3,2,3,2,3
23788,6,2,1,4,4,2,3,1,1,1
23789,2,3,2,2,5,3,19,3,2,2
23790,2,1,1,2,6,1,10,1,1,1
23791,10,1,1,2,3,2,16,1,1,1
23792,2,1,1,2,6,1,7,1,1,1
23793,10,2,1,4,4,2,3,1,1,1
23794,6,1,1,4,3,2,18,1,1,3
23795,5,1,1,3,3,2,8,1,1,1
23796,9,1,1,4,2,2,6,1,1,1
23797,8,3,2,2,5,3,19,3,2,2
23798,2,1,1,2,6,1,7,1,1,1
23799,2,3,2,2,2,3,9,2,2,2
23800,10,2,1,5,5,3,4,1,1,1
23801,8,3,2,2,5,3,19,3,2,2
23802,12,1,1,4,3,2,6,1,1,1
23803,7,2,1,1,3,2,11,2,1,1
23804,8,2,1,1,3,2,11,2,1,1
23805,5,1,1,3,5,2,8,1,1,1
23806,7,2,1,1,3,2,11,2,1,1
23807,5,1,1,3,2,2,20,1,1,1
23808,4,3,2,2,2,3,9,2,1,2
23809,9,1,1,4,6,1,17,1,1,1
23810,7,2,1,1,3,2,11,2,1,1
23811,5,1,1,3,5,2,8,1,1,1
23812,2,1,1,2,6,1,10,1,1,1
23813,1,1,1,4,3,2,8,1,1,1
23814,5,2,1,3,4,2,3,1,1,1
23815,4,2,1,1,3,2,11,2,1,1
23816,2,3,2,2,2,3,9,2,2,2
23817,2,1,1,2,6,1,17,1,1,1
23818,10,1,1,4,3,1,6,1,1,1
23819,1,1,1,2,3,2,16,1,1,1
23820,5,1,1,3,3,2,8,1,1,1
23821,2,1,1,2,6,1,10,1,1,1
23822,2,1,1,2,6,1,17,1,1,1
23823,4,1,1,2,3,2,16,1,1,1
23824,7,1,1,2,2,1,15,2,1,1
23825,5,1,1,3,3,2,8,1,1,1
23826,7,2,1,1,3,2,11,2,1,1
23827,1,1,1,4,3,2,6,1,1,1
23828,7,3,1,2,2,3,12,2,1,2
23829,10,2,1,2,3,2,18,1,1,3
23830,8,2,1,2,3,2,18,1,1,3
23831,6,1,1,4,3,1,6,1,1,1
23832,9,2,1,1,1,2,13,1,1,1
23833,5,1,1,3,2,2,20,1,1,1
23834,2,1,1,2,6,1,10,1,1,1
23835,3,1,1,4,2,2,20,1,1,1
23836,2,1,1,2,3,2,18,1,1,3
23837,2,1,1,2,2,1,15,2,1,1
23838,7,3,2,4,3,3,5,3,2,3
23839,2,1,1,2,6,1,10,1,1,1
23840,5,1,1,3,3,2,8,1,1,1
23841,5,1,1,3,3,2,8,1,1,1
23842,5,1,1,3,2,2,20,1,1,1
23843,2,1,1,2,3,2,18,1,1,3
23844,5,1,1,3,2,2,20,1,1,1
23845,2,1,1,2,2,1,15,2,1,1
23846,5,1,1,3,2,2,20,1,1,1
23847,9,1,1,4,2,2,6,1,1,1
23848,7,1,1,2,2,1,15,2,1,1
23849,1,1,1,4,3,2,18,1,1,3
23850,8,2,1,1,3,2,11,2,1,1
23851,2,1,1,2,2,1,15,2,1,1
23852,5,1,1,3,3,2,8,1,1,1
23853,2,3,1,2,3,2,14,2,1,3
23854,4,2,1,1,3,1,11,2,1,1
23855,5,1,1,3,2,2,20,1,1,1
23856,3,1,1,2,3,2,16,1,1,1
23857,3,1,1,4,2,2,20,1,1,1
23858,8,2,1,1,3,2,11,2,1,1
23859,5,1,1,3,5,2,8,1,1,1
23860,5,2,1,3,4,2,3,1,1,1
23861,5,1,1,3,5,2,8,1,1,1
23862,2,1,1,2,6,1,10,1,1,1
23863,9,1,1,4,6,1,7,1,1,1
23864,5,1,1,3,3,2,8,1,1,1
23865,2,1,1,2,6,1,17,1,1,1
23866,5,1,1,3,3,2,8,1,1,1
23867,5,1,1,3,3,2,8,1,1,1
23868,8,2,1,1,3,2,11,2,1,1
23869,5,1,1,3,3,2,8,1,1,1
23870,10,3,2,4,2,3,2,3,2,3
23871,2,3,2,2,5,3,19,3,2,2
23872,7,1,1,2,2,1,15,2,1,1
23873,4,1,1,6,1,2,1,1,1,1
23874,11,1,1,2,1,3,1,1,1,1
23875,9,1,1,4,6,1,17,1,1,1
23876,6,1,1,2,3,2,16,1,1,1
23877,7,2,1,1,3,2,11,2,1,1
23878,10,1,1,4,3,1,8,1,1,1
23879,5,1,1,3,5,2,8,1,1,1
23880,2,1,1,2,6,1,7,1,1,1
23881,2,1,1,2,6,1,7,1,1,1
23882,5,1,1,3,2,2,20,1,1,1
23883,9,1,1,4,6,1,10,1,1,1
23884,7,3,1,2,2,3,12,2,1,2
23885,10,2,1,1,4,2,3,1,1,1
23886,2,3,2,2,5,3,19,3,2,2
23887,6,3,2,2,2,3,9,2,1,2
23888,5,1,1,3,3,2,8,1,1,1
23889,8,2,1,1,3,2,11,2,1,1
23890,10,2,1,4,4,2,3,1,1,1
23891,8,1,1,6,5,3,4,1,1,1
23892,5,1,1,3,3,2,8,1,1,1
23893,2,1,1,2,3,2,18,1,1,3
23894,7,3,1,2,2,3,14,2,1,3
23895,2,1,1,2,2,1,15,2,1,1
23896,5,1,1,3,3,2,8,1,1,1
23897,6,1,1,4,3,2,18,1,1,3
23898,5,1,1,3,2,2,20,1,1,1
23899,5,1,1,3,5,2,8,1,1,1
23900,10,2,1,1,4,2,3,1,1,1
23901,6,2,1,1,3,1,11,2,1,1
23902,2,1,1,2,6,1,17,1,1,1
23903,9,1,1,4,6,1,17,1,1,1
23904,9,1,1,4,6,1,10,1,1,1
23905,5,1,1,3,2,2,20,1,1,1
23906,1,2,1,1,3,1,11,2,1,1
23907,2,1,1,2,6,1,10,1,1,1
23908,12,2,1,2,3,2,18,1,1,3
23909,10,2,1,2,2,3,12,2,1,2
23910,5,1,1,3,2,2,20,1,1,1
23911,4,1,1,2,3,2,16,1,1,1
23912,10,2,1,2,2,3,12,2,1,2
23913,8,2,1,1,3,2,11,2,1,1
23914,12,1,1,4,3,2,18,1,1,3
23915,7,1,1,2,2,1,15,2,1,1
23916,3,2,1,1,3,1,11,2,1,1
23917,10,2,1,2,3,2,18,1,1,3
23918,9,2,1,1,1,2,13,1,1,1
23919,7,2,1,1,3,2,11,2,1,1
23920,2,1,1,2,6,1,7,1,1,1
23921,2,1,1,2,2,1,15,2,1,1
23922,8,2,1,1,3,2,11,2,1,1
23923,5,1,1,3,2,2,20,1,1,1
23924,5,1,1,3,2,2,20,1,1,1
23925,2,1,1,2,6,1,10,1,1,1
23926,2,1,1,2,6,1,7,1,1,1
23927,5,2,1,3,4,2,3,1,1,1
23928,2,1,1,2,6,1,17,1,1,1
23929,5,2,1,3,4,2,3,1,1,1
23930,5,1,1,3,3,2,8,1,1,1
23931,8,1,1,4,3,2,8,1,1,1
23932,2,1,1,2,2,1,15,2,1,1
23933,2,1,1,2,6,1,17,1,1,1
23934,9,1,1,4,6,1,17,1,1,1
23935,6,1,1,2,3,2,16,1,1,1
23936,2,1,1,2,6,1,10,1,1,1
23937,2,1,1,2,2,1,15,2,1,1
23938,11,1,1,2,1,3,1,1,1,1
23939,7,1,1,2,2,1,15,2,1,1
23940,5,1,1,3,2,2,20,1,1,1
23941,2,3,1,2,3,2,14,2,1,3
23942,5,2,1,3,4,2,3,1,1,1
23943,9,1,1,4,6,1,10,1,1,1
23944,5,1,1,3,3,2,8,1,1,1
23945,5,1,1,3,2,2,20,1,1,1
23946,8,2,1,1,3,1,11,2,1,1
23947,5,1,1,3,2,2,20,1,1,1
23948,2,1,1,2,6,1,10,1,1,1
23949,2,1,1,2,6,1,10,1,1,1
23950,2,1,1,2,2,1,15,2,1,1
23951,4,3,2,2,2,3,9,2,1,2
23952,5,1,1,3,3,2,8,1,1,1
23953,7,3,2,4,3,3,5,3,2,3
23954,5,2,1,3,4,2,3,1,1,1
23955,10,3,2,4,2,3,2,3,2,3
23956,2,1,1,2,6,1,7,1,1,1
23957,5,1,1,3,3,2,8,1,1,1
23958,9,1,1,4,6,1,17,1,1,1
23959,10,1,1,4,3,2,18,1,1,3
23960,5,1,1,3,3,2,8,1,1,1
23961,2,1,1,2,6,1,17,1,1,1
23962,10,2,1,4,4,2,3,1,1,1
23963,12,2,1,2,3,2,18,1,1,3
23964,7,3,1,2,2,3,14,2,1,3
23965,4,1,1,6,5,3,4,1,1,1
23966,12,2,1,2,3,2,18,1,1,3
23967,2,1,1,2,6,1,10,1,1,1
23968,3,1,1,4,3,2,8,1,1,1
23969,5,1,1,3,2,2,20,1,1,1
23970,2,1,1,2,6,1,10,1,1,1
23971,2,1,1,2,2,1,15,2,1,1
23972,8,1,1,2,3,2,16,1,1,1
23973,2,1,1,2,6,1,10,1,1,1
23974,9,2,1,1,4,1,3,1,1,1
23975,10,2,1,1,4,2,3,1,1,1
23976,5,1,1,3,2,2,20,1,1,1
23977,11,1,1,2,1,3,1,1,1,1
23978,2,1,1,2,6,1,10,1,1,1
23979,2,3,1,2,3,3,14,2,1,3
23980,10,2,1,1,4,2,3,1,1,1
23981,5,2,1,3,4,2,3,1,1,1
23982,2,1,1,2,3,2,18,1,1,3
23983,2,1,1,2,6,1,10,1,1,1
23984,2,1,1,2,3,2,18,1,1,3
23985,3,3,2,4,3,3,2,3,2,3
23986,7,1,1,2,2,1,15,2,1,1
23987,6,1,1,4,3,1,8,1,1,1
23988,8,2,1,1,3,2,11,2,1,1
23989,5,1,1,3,5,2,8,1,1,1
23990,2,3,2,2,2,3,9,2,2,2
23991,2,3,2,2,5,3,19,3,2,2
23992,6,1,1,4,3,1,8,1,1,1
23993,9,1,1,4,6,1,7,1,1,1
23994,10,2,1,5,2,3,4,1,1,1
23995,2,1,1,2,6,1,10,1,1,1
23996,3,1,1,2,3,2,16,1,1,1
23997,8,2,1,1,3,2,11,2,1,1
23998,5,1,1,3,2,2,20,1,1,1
23999,2,1,1,2,6,1,10,1,1,1
24000,10,2,1,5,5,3,4,1,1,1
24001,9,3,2,4,2,3,5,3,2,3
24002,2,1,1,2,6,1,17,1,1,1
24003,7,2,1,1,3,2,11,2,1,1
24004,2,1,1,2,6,1,17,1,1,1
24005,5,1,1,3,3,2,8,1,1,1
24006,5,2,1,3,4,2,3,1,1,1
24007,8,1,1,2,3,2,16,1,1,1
24008,2,1,1,2,6,1,17,1,1,1
24009,5,1,1,3,2,2,20,1,1,1
24010,2,1,1,2,6,1,7,1,1,1
24011,5,1,1,3,2,2,20,1,1,1
24012,7,2,1,1,3,2,11,2,1,1
24013,8,2,1,2,3,2,18,1,1,3
24014,5,2,1,3,4,2,3,1,1,1
24015,8,2,1,1,3,2,11,2,1,1
24016,2,3,2,2,2,3,9,2,2,2
24017,12,1,1,4,2,2,20,1,1,1
24018,5,1,1,3,2,2,20,1,1,1
24019,5,1,1,3,3,1,8,1,1,1
24020,5,1,1,3,3,2,8,1,1,1
24021,5,1,1,3,3,2,8,1,1,1
24022,7,2,1,1,3,2,11,2,1,1
24023,8,1,1,4,5,3,4,1,1,1
24024,8,1,1,4,3,2,8,1,1,1
24025,5,1,1,3,3,2,8,1,1,1
24026,5,1,1,3,3,2,8,1,1,1
24027,5,1,1,3,2,2,20,1,1,1
24028,6,1,1,6,1,3,1,1,1,1
24029,5,1,1,3,3,1,8,1,1,1
24030,7,2,1,1,3,2,11,2,1,1
24031,8,1,1,2,3,2,16,1,1,1
24032,10,2,1,2,2,3,12,2,1,2
24033,3,2,1,2,3,2,18,1,1,3
24034,7,2,1,1,3,2,11,2,1,1
24035,2,1,1,2,2,1,15,2,1,1
24036,5,1,1,3,3,2,8,1,1,1
24037,8,1,1,4,3,2,18,1,1,3
24038,1,1,1,4,2,2,20,1,1,1
24039,2,1,1,2,6,1,10,1,1,1
24040,5,1,1,3,2,2,20,1,1,1
24041,9,1,1,4,2,2,6,1,1,1
24042,10,2,1,1,4,2,3,1,1,1
24043,4,3,2,2,2,3,9,2,1,2
24044,9,2,1,1,4,2,3,1,1,1
24045,5,2,1,3,4,2,3,1,1,1
24046,4,1,1,6,1,3,1,1,1,1
24047,5,1,1,3,5,2,8,1,1,1
24048,5,1,1,3,3,2,8,1,1,1
24049,2,1,1,2,6,1,7,1,1,1
24050,4,1,1,4,3,2,18,1,1,3
24051,5,1,1,3,2,2,20,1,1,1
24052,8,3,2,2,5,3,19,3,2,2
24053,8,2,1,1,3,2,11,2,1,1
24054,2,1,1,2,2,1,15,2,1,1
24055,5,1,1,3,2,2,20,1,1,1
24056,7,2,1,1,3,2,11,2,1,1
24057,5,1,1,3,2,2,20,1,1,1
24058,7,2,1,1,3,2,11,2,1,1
24059,5,1,1,3,3,2,8,1,1,1
24060,1,1,1,4,3,2,8,1,1,1
24061,2,1,1,2,6,1,10,1,1,1
24062,9,1,1,4,6,1,7,1,1,1
24063,5,1,1,3,5,2,8,1,1,1
24064,4,2,1,1,3,2,11,2,1,1
24065,9,1,1,4,6,1,10,1,1,1
24066,11,1,1,2,1,3,1,1,1,1
24067,5,1,1,3,3,2,8,1,1,1
24068,5,1,1,3,2,2,20,1,1,1
24069,7,1,1,2,2,1,15,2,1,1
24070,12,1,1,4,3,1,6,1,1,1
24071,9,2,1,1,1,2,13,1,1,1
24072,7,3,1,2,2,3,12,2,1,2
24073,8,2,1,2,3,2,18,1,1,3
24074,5,1,1,3,2,2,20,1,1,1
24075,1,1,1,4,3,2,6,1,1,1
24076,9,1,1,4,2,2,6,1,1,1
24077,8,2,1,1,3,2,11,2,1,1
24078,7,1,1,2,2,1,15,2,1,1
24079,8,3,2,2,5,3,19,3,2,2
24080,5,1,1,3,2,2,20,1,1,1
24081,9,1,1,4,6,1,10,1,1,1
24082,2,3,1,2,3,2,14,2,1,3
24083,10,2,1,5,5,2,4,1,1,1
24084,6,1,1,4,5,3,4,1,1,1
24085,10,3,2,4,2,3,2,3,2,3
24086,10,1,1,4,3,1,6,1,1,1
24087,4,2,1,2,3,2,18,1,1,3
24088,5,1,1,3,2,2,20,1,1,1
24089,10,1,1,6,1,2,1,1,1,1
24090,2,3,2,2,2,3,9,2,2,2
24091,10,2,1,1,1,1,13,1,1,1
24092,9,1,1,4,2,2,6,1,1,1
24093,10,1,1,4,2,2,20,1,1,1
24094,10,2,1,5,5,3,4,1,1,1
24095,9,1,1,4,2,2,6,1,1,1
24096,2,3,2,2,5,3,19,3,2,2
24097,4,1,1,4,3,2,6,1,1,1
24098,5,1,1,3,2,2,20,1,1,1
24099,10,2,1,5,2,3,4,1,1,1
24100,8,3,2,2,5,3,19,3,2,2
24101,5,1,1,3,3,2,8,1,1,1
24102,12,2,1,1,3,1,11,2,1,1
24103,6,1,1,4,3,2,8,1,1,1
24104,5,1,1,3,3,2,8,1,1,1
24105,2,1,1,2,6,1,17,1,1,1
24106,5,1,1,3,2,2,20,1,1,1
24107,8,2,1,1,3,2,11,2,1,1
24108,3,2,1,1,3,1,11,2,1,1
24109,8,2,1,1,3,1,11,2,1,1
24110,7,1,1,2,2,1,15,2,1,1
24111,12,2,1,1,3,1,11,2,1,1
24112,3,2,1,4,4,2,3,1,1,1
24113,5,1,1,3,3,2,8,1,1,1
24114,5,1,1,3,2,2,20,1,1,1
24115,9,2,1,1,4,1,3,1,1,1
24116,5,1,1,3,5,2,8,1,1,1
24117,4,2,1,2,3,2,18,1,1,3
24118,7,1,1,2,2,1,15,2,1,1
24119,7,1,1,2,2,1,15,2,1,1
24120,7,3,1,2,2,3,14,2,1,3
24121,5,1,1,3,2,2,20,1,1,1
24122,9,2,1,1,4,2,3,1,1,1
24123,10,2,1,5,5,2,4,1,1,1
24124,1,1,1,4,3,2,8,1,1,1
24125,2,3,1,2,3,2,14,2,1,3
24126,5,1,1,3,3,2,8,1,1,1
24127,5,1,1,3,2,2,20,1,1,1
24128,5,1,1,3,3,2,8,1,1,1
24129,2,1,1,2,6,1,17,1,1,1
24130,8,3,2,4,3,3,2,3,2,3
24131,5,1,1,3,2,2,20,1,1,1
24132,10,2,1,2,3,2,18,1,1,3
24133,7,3,2,4,3,3,5,3,2,3
24134,5,1,1,3,2,2,20,1,1,1
24135,2,1,1,2,6,1,17,1,1,1
24136,5,1,1,3,5,2,8,1,1,1
24137,8,2,1,1,3,2,11,2,1,1
24138,2,1,1,2,6,1,10,1,1,1
24139,9,2,1,1,4,1,3,1,1,1
24140,2,1,1,2,6,1,17,1,1,1
24141,9,1,1,4,2,2,6,1,1,1
24142,10,1,1,4,2,2,20,1,1,1
24143,8,3,2,2,5,3,19,3,2,2
24144,8,3,2,2,5,3,19,3,2,2
24145,2,1,1,2,6,1,7,1,1,1
24146,2,1,1,2,6,1,7,1,1,1
24147,6,1,1,4,3,2,8,1,1,1
24148,3,1,1,4,3,2,6,1,1,1
24149,5,1,1,3,2,2,20,1,1,1
24150,2,1,1,2,6,1,10,1,1,1
24151,2,1,1,2,6,1,17,1,1,1
24152,2,3,2,2,2,3,9,2,2,2
24153,5,1,1,3,3,2,8,1,1,1
24154,6,3,2,2,2,3,9,2,1,2
24155,5,1,1,3,2,2,20,1,1,1
24156,8,1,1,2,3,2,16,1,1,1
24157,8,2,1,1,3,2,11,2,1,1
24158,3,1,1,4,3,2,18,1,1,3
24159,10,1,1,4,2,2,20,1,1,1
24160,10,3,2,4,3,3,2,3,2,3
24161,8,3,2,2,5,3,19,3,2,2
24162,2,1,1,2,6,1,10,1,1,1
24163,10,2,1,5,2,3,4,1,1,1
24164,5,1,1,3,3,2,8,1,1,1
24165,5,2,1,3,4,2,3,1,1,1
24166,9,2,1,1,4,1,3,1,1,1
24167,10,1,1,4,3,1,6,1,1,1
24168,5,1,1,3,3,2,8,1,1,1
24169,5,1,1,3,3,2,8,1,1,1
24170,9,1,1,4,2,2,6,1,1,1
24171,2,1,1,2,3,2,18,1,1,3
24172,10,1,1,4,5,3,4,1,1,1
24173,12,2,1,1,1,1,13,1,1,1
24174,10,3,2,2,2,3,9,2,1,2
24175,2,1,1,2,6,1,17,1,1,1
24176,1,1,1,4,3,2,8,1,1,1
24177,2,1,1,2,6,1,7,1,1,1
24178,5,1,1,3,2,2,20,1,1,1
24179,3,2,1,2,3,2,18,1,1,3
24180,4,2,1,1,3,1,11,2,1,1
24181,6,1,1,4,3,2,8,1,1,1
24182,3,1,1,4,5,3,4,1,1,1
24183,2,1,1,2,6,1,10,1,1,1
24184,10,2,1,1,4,2,3,1,1,1
24185,4,1,1,4,3,2,8,1,1,1
24186,4,1,1,4,3,2,18,1,1,3
24187,10,2,1,1,4,2,3,1,1,1
24188,5,1,1,3,2,2,20,1,1,1
24189,6,1,1,2,3,2,16,1,1,1
24190,8,3,2,2,5,3,19,3,2,2
24191,2,1,1,2,6,1,7,1,1,1
24192,12,3,2,4,3,3,2,3,2,3
24193,2,1,1,2,6,1,7,1,1,1
24194,2,1,1,2,6,1,17,1,1,1
24195,5,1,1,3,3,2,8,1,1,1
24196,5,1,1,3,3,2,8,1,1,1
24197,1,2,1,1,3,2,11,2,1,1
24198,8,2,1,1,3,2,11,2,1,1
24199,7,1,1,2,2,1,15,2,1,1
24200,12,2,1,4,4,2,3,1,1,1
24201,3,1,1,4,3,2,8,1,1,1
24202,9,1,1,4,6,1,10,1,1,1
24203,5,1,1,3,3,2,8,1,1,1
24204,5,1,1,3,3,2,8,1,1,1
24205,9,1,1,4,2,2,6,1,1,1
24206,7,2,1,1,3,2,11,2,1,1
24207,5,2,1,3,4,2,3,1,1,1
24208,2,1,1,2,2,1,15,2,1,1
24209,8,2,1,1,3,2,11,2,1,1
24210,5,1,1,3,3,2,8,1,1,1
24211,2,1,1,2,3,2,18,1,1,3
24212,10,3,2,4,2,3,2,3,2,3
24213,7,1,1,2,2,1,15,2,1,1
24214,5,1,1,3,2,2,20,1,1,1
24215,5,1,1,3,2,2,20,1,1,1
24216,5,1,1,3,3,2,8,1,1,1
24217,10,2,1,1,4,2,3,1,1,1
24218,9,1,1,4,2,2,6,1,1,1
24219,2,3,2,2,2,3,9,2,2,2
24220,7,2,1,1,3,2,11,2,1,1
24221,8,2,1,1,3,2,11,2,1,1
24222,10,2,1,1,4,2,3,1,1,1
24223,9,3,2,4,2,3,5,3,2,3
24224,9,2,1,1,1,2,13,1,1,1
24225,12,1,1,4,3,2,18,1,1,3
24226,2,1,1,2,6,1,7,1,1,1
24227,8,3,2,4,3,3,2,3,2,3
24228,5,1,1,3,3,2,8,1,1,1
24229,5,1,1,3,2,2,20,1,1,1
24230,3,1,1,4,3,1,6,1,1,1
24231,5,1,1,3,2,2,20,1,1,1
24232,5,1,1,3,2,2,20,1,1,1
24233,9,1,1,4,6,1,17,1,1,1
24234,8,2,1,1,3,2,11,2,1,1
24235,12,3,2,2,2,3,9,2,1,2
24236,4,1,1,4,3,2,18,1,1,3
24237,5,1,1,3,3,2,8,1,1,1
24238,5,2,1,3,4,2,3,1,1,1
24239,1,1,1,6,5,3,4,1,1,1
24240,5,1,1,3,2,2,20,1,1,1
24241,10,1,1,2,3,2,16,1,1,1
24242,4,3,2,4,3,3,2,3,2,3
24243,9,3,2,4,2,3,5,3,2,3
24244,10,2,1,2,2,3,12,2,1,2
24245,12,2,1,2,3,2,18,1,1,3
24246,5,1,1,3,2,2,20,1,1,1
24247,6,2,1,2,3,2,18,1,1,3
24248,12,3,2,2,2,3,9,2,1,2
24249,9,2,1,1,4,1,3,1,1,1
24250,2,3,2,2,2,3,9,2,2,2
24251,5,1,1,3,3,2,8,1,1,1
24252,5,1,1,3,2,2,20,1,1,1
24253,9,1,1,4,6,1,17,1,1,1
24254,9,2,1,1,4,1,3,1,1,1
24255,1,2,1,1,3,2,11,2,1,1
24256,2,1,1,2,6,1,7,1,1,1
24257,2,1,1,2,2,1,15,2,1,1
24258,5,1,1,3,3,2,8,1,1,1
24259,8,1,1,2,3,2,16,1,1,1
24260,7,2,1,1,3,2,11,2,1,1
24261,5,1,1,3,3,2,8,1,1,1
24262,9,3,2,4,2,3,5,3,2,3
24263,10,1,1,4,3,2,18,1,1,3
24264,5,1,1,3,3,2,8,1,1,1
24265,9,2,1,1,4,1,3,1,1,1
24266,5,2,1,3,4,2,3,1,1,1
24267,12,3,2,2,2,3,9,2,1,2
24268,7,1,1,2,2,1,15,2,1,1
24269,10,2,1,5,2,3,4,1,1,1
24270,2,1,1,2,2,1,15,2,1,1
24271,12,1,1,4,3,1,8,1,1,1
24272,2,1,1,2,3,2,18,1,1,3
24273,5,1,1,3,2,2,20,1,1,1
24274,2,1,1,2,2,1,15,2,1,1
24275,11,1,1,2,1,3,1,1,1,1
24276,5,1,1,3,2,2,20,1,1,1
24277,5,1,1,3,3,1,8,1,1,1
24278,5,1,1,3,3,2,8,1,1,1
24279,5,2,1,3,4,2,3,1,1,1
24280,2,3,1,2,3,2,14,2,1,3
24281,2,1,1,2,6,1,7,1,1,1
24282,5,1,1,3,2,2,20,1,1,1
24283,5,1,1,3,3,2,8,1,1,1
24284,10,1,1,4,3,2,8,1,1,1
24285,5,1,1,3,5,2,8,1,1,1
24286,5,1,1,3,2,2,20,1,1,1
24287,10,1,1,4,3,1,8,1,1,1
24288,9,2,1,1,4,1,3,1,1,1
24289,1,1,1,2,3,2,16,1,1,1
24290,10,2,1,1,1,1,13,1,1,1
24291,5,1,1,3,3,2,8,1,1,1
24292,5,1,1,3,5,2,8,1,1,1
24293,5,1,1,3,2,2,20,1,1,1
24294,3,1,1,4,3,2,8,1,1,1
24295,5,1,1,3,2,2,20,1,1,1
24296,2,1,1,2,2,1,15,2,1,1
24297,7,3,2,4,3,3,5,3,2,3
24298,5,2,1,3,4,2,3,1,1,1
24299,12,1,1,4,5,3,4,1,1,1
24300,8,1,1,4,2,2,20,1,1,1
24301,5,1,1,3,2,2,20,1,1,1
24302,1,2,1,2,3,2,18,1,1,3
24303,9,1,1,4,2,2,6,1,1,1
24304,2,1,1,2,3,2,18,1,1,3
24305,12,2,1,4,4,2,3,1,1,1
24306,8,2,1,1,3,2,11,2,1,1
24307,3,2,1,1,3,1,11,2,1,1
24308,8,1,1,2,3,2,16,1,1,1
24309,12,1,1,4,2,2,20,1,1,1
24310,7,3,1,2,2,3,12,2,1,2
24311,4,2,1,1,3,2,11,2,1,1
24312,10,1,1,4,3,2,8,1,1,1
24313,5,1,1,3,2,2,20,1,1,1
24314,6,2,1,1,3,2,11,2,1,1
24315,7,2,1,1,3,2,11,2,1,1
24316,6,3,2,2,2,3,9,2,1,2
24317,4,2,1,2,3,2,18,1,1,3
24318,5,1,1,3,5,2,8,1,1,1
24319,4,2,1,4,4,2,3,1,1,1
24320,2,3,1,2,3,2,14,2,1,3
24321,5,1,1,3,2,2,20,1,1,1
24322,5,1,1,3,3,2,8,1,1,1
24323,3,1,1,4,3,1,6,1,1,1
24324,2,1,1,2,2,1,15,2,1,1
24325,7,1,1,2,2,1,15,2,1,1
24326,4,2,1,2,3,2,18,1,1,3
24327,9,2,1,1,1,2,13,1,1,1
24328,5,2,1,3,4,2,3,1,1,1
24329,2,1,1,2,3,2,18,1,1,3
24330,10,2,1,5,2,3,4,1,1,1
24331,12,1,1,2,3,2,16,1,1,1
24332,7,3,2,4,3,3,5,3,2,3
24333,5,1,1,3,5,2,8,1,1,1
24334,2,1,1,2,3,2,18,1,1,3
24335,8,2,1,1,3,1,11,2,1,1
24336,5,1,1,3,2,2,20,1,1,1
24337,3,2,1,1,1,2,13,1,1,1
24338,2,3,2,2,5,3,19,3,2,2
24339,5,1,1,3,3,2,8,1,1,1
24340,2,1,1,2,6,1,17,1,1,1
24341,11,1,1,2,1,3,1,1,1,1
24342,8,1,1,4,3,2,18,1,1,3
24343,10,1,1,2,3,2,16,1,1,1
24344,9,1,1,4,2,2,6,1,1,1
24345,2,1,1,2,6,1,7,1,1,1
24346,2,3,2,2,2,3,9,2,2,2
24347,10,1,1,4,3,1,6,1,1,1
24348,5,1,1,3,3,2,8,1,1,1
24349,12,2,1,1,3,2,11,2,1,1
24350,10,1,1,4,3,2,18,1,1,3
24351,6,1,1,4,3,2,18,1,1,3
24352,5,2,1,3,4,2,3,1,1,1
24353,4,2,1,1,3,2,11,2,1,1
24354,8,3,2,2,2,3,9,2,1,2
24355,12,2,1,1,3,1,11,2,1,1
24356,5,1,1,3,3,2,8,1,1,1
24357,2,1,1,2,6,1,17,1,1,1
24358,5,1,1,3,3,2,8,1,1,1
24359,9,1,1,4,6,1,7,1,1,1
24360,1,2,1,2,3,2,18,1,1,3
24361,10,2,1,2,2,3,12,2,1,2
24362,2,1,1,2,2,1,15,2,1,1
24363,10,2,1,5,2,3,4,1,1,1
24364,7,1,1,2,2,1,15,2,1,1
24365,8,2,1,1,3,2,11,2,1,1
24366,11,1,1,2,1,3,1,1,1,1
